"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @arianatortoday_: -NEW VIDEO- Ariana Grande making an ICONIC entrance &amp; performing 'You Can't Stop The Beat' on #HairsprayLive https://t‚Ä¶",FALSE,0,NA,2016-12-10 23:59:24,FALSE,NA,"807736505833754625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iloveSelenaG25",16,TRUE,FALSE,NA,NA
"2","RT @JodieKate: Jennifer Hudson. Live.  #HairsprayLive https://t.co/2uOwCe5M8d",FALSE,0,NA,2016-12-10 23:58:42,FALSE,NA,"807736330327359489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TorisNormani",162,TRUE,FALSE,NA,NA
"3","RT @arianatortoday_: -NEW VIDEO- Ariana Grande making an ICONIC entrance &amp; performing 'You Can't Stop The Beat' on #HairsprayLive https://t‚Ä¶",FALSE,0,NA,2016-12-10 23:58:20,FALSE,NA,"807736237779992576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Side2revival",16,TRUE,FALSE,NA,NA
"4","RT @arianatortoday_: -NEW VIDEO- Ariana Grande and Jennifer Hudson performing in #HairsprayLive on December 7 https://t.co/2QMuZw3bAH",FALSE,0,NA,2016-12-10 23:58:16,FALSE,NA,"807736219128004609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","helpsiana",6,TRUE,FALSE,NA,NA
"5","RT @TheCarlosPena: Sending so much love to the #hairspraylive cast!! ""Today is the day of the show y'all"" I remember show day for #greaseli‚Ä¶",FALSE,0,NA,2016-12-10 23:57:40,FALSE,NA,"807736070817378304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paoeligonzalez",1079,TRUE,FALSE,NA,NA
"6","RT @TheCarlosPena: Sending so much love to the #hairspraylive cast!! ""Today is the day of the show y'all"" I remember show day for #greaseli‚Ä¶",FALSE,0,NA,2016-12-10 23:57:31,FALSE,NA,"807736029289517058",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BTRglowDEMI",1079,TRUE,FALSE,NA,NA
"7","RT @MaddieBaillio: Two weeks ago I was studying for finals, and now I'm Tracy Turnblad! #HairsprayLive https://t.co/71t5IeImYf",FALSE,0,NA,2016-12-10 23:57:17,FALSE,NA,"807735973404614656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lauren_RDH",166,TRUE,FALSE,NA,NA
"8","RT @awel_jones: Nobody will ever beat Zac Efron as Link Larkin #HairsprayLive",FALSE,0,NA,2016-12-10 23:57:10,FALSE,NA,"807735941695766528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BethanyHoyland",773,TRUE,FALSE,NA,NA
"9","RT @bocaIocks: Ariana Grande Pack ‚ô° Ask/Rt if you want (mbf) ‚òÜÂΩ° ~ale #HairsprayLive https://t.co/u1eR73Se66",FALSE,0,NA,2016-12-10 23:55:39,FALSE,NA,"807735561461047296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","inspire_ing_you",79,TRUE,FALSE,NA,NA
"10","RT @DoveCameron: gossip girl &amp; thai food to mend my broken heart after #hairspraylive ended",FALSE,0,NA,2016-12-10 23:55:28,FALSE,NA,"807735515768229888",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MaizeBlake",457,TRUE,FALSE,NA,NA
"11","RT @arianatortoday_: -NEW VIDEO- Ariana Grande making an ICONIC entrance &amp; performing 'You Can't Stop The Beat' on #HairsprayLive https://t‚Ä¶",FALSE,0,NA,2016-12-10 23:55:25,FALSE,NA,"807735501486747648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","5amilygang",16,TRUE,FALSE,NA,NA
"12","RT @broadwaycom: Jennifer Hudson took us to church and more of your favorite #HairsprayLive performances: https://t.co/APUaPUusn2 https://t‚Ä¶",FALSE,0,NA,2016-12-10 23:54:53,FALSE,NA,"807735368460210176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","alyssawray_",25,TRUE,FALSE,NA,NA
"13","RT @arianatortoday_: -NEW VIDEO- Ariana Grande and Jennifer Hudson performing in #HairsprayLive on December 7 https://t.co/2QMuZw3bAH",FALSE,0,NA,2016-12-10 23:54:36,FALSE,NA,"807735297471578112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grandebabes93",6,TRUE,FALSE,NA,NA
"14","RT @arianatortoday_: -NEW VIDEO- Ariana Grande making an ICONIC entrance &amp; performing 'You Can't Stop The Beat' on #HairsprayLive https://t‚Ä¶",FALSE,0,NA,2016-12-10 23:54:25,FALSE,NA,"807735250872832000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grandebabes93",16,TRUE,FALSE,NA,NA
"15","RT @arianatortoday_: -NEW VIDEO- Ariana Grande making an ICONIC entrance &amp; performing 'You Can't Stop The Beat' on #HairsprayLive https://t‚Ä¶",FALSE,0,NA,2016-12-10 23:53:14,FALSE,NA,"807734954046193665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whosmorg",16,TRUE,FALSE,NA,NA
"16","RT @broadwaycom: Jennifer Hudson took us to church and more of your favorite #HairsprayLive performances: https://t.co/APUaPUusn2 https://t‚Ä¶",FALSE,0,NA,2016-12-10 23:53:14,FALSE,NA,"807734952850649088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dollfaceecho",25,TRUE,FALSE,NA,NA
"17","RT @arianatortoday_: -NEW VIDEO- Ariana Grande making an ICONIC entrance &amp; performing 'You Can't Stop The Beat' on #HairsprayLive https://t‚Ä¶",FALSE,0,NA,2016-12-10 23:52:49,FALSE,NA,"807734848798474240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hungryth",16,TRUE,FALSE,NA,NA
"18","RT @JarettSays: Welcome to my radar, Dove Cameron #HairsprayLive https://t.co/yWi5eZDkwZ",FALSE,0,NA,2016-12-10 23:52:32,FALSE,NA,"807734779055468544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EllenGoddard95",183,TRUE,FALSE,NA,NA
"19","OMG 3 Tracy Turnblads #hairspraylive https://t.co/X6l2k1UQKl",FALSE,0,NA,2016-12-10 23:52:10,FALSE,NA,"807734684981432320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamthea07",0,FALSE,FALSE,NA,NA
"20","RT @MaddieBaillio: we woke up like this #HairsprayLive https://t.co/f8aAr6LBFf",FALSE,0,NA,2016-12-10 23:52:08,FALSE,NA,"807734678350397440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lauren_RDH",27,TRUE,FALSE,NA,NA
"21","RT @HairsprayLive: When you wake up and realize it's Saturday! #HairsprayLive https://t.co/p5WSEml8X4",FALSE,0,NA,2016-12-10 23:51:52,FALSE,NA,"807734611337850880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dznruth",84,TRUE,FALSE,NA,NA
"22","RT @Z100NewYork: #Arianators @elvisduran + @ArianaGrande talk playing Penny in #HairsprayLive at last nights #Z100JingleBall WATCH: https:/‚Ä¶",FALSE,0,NA,2016-12-10 23:51:49,FALSE,NA,"807734596095934465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Milfariana",29,TRUE,FALSE,NA,NA
"23","RT @ArianaGrande: #HairsprayLive soundtrack is out now !!!!!!!! Ì†ΩÌ≥∫ 
https://t.co/FC3PqTjxHE",FALSE,0,NA,2016-12-10 23:51:39,FALSE,NA,"807734556044296192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaraMissYou",7817,TRUE,FALSE,NA,NA
"24","RT @ArianaGrande: second dress rehearsal complete.... I love these humans. #hairspraylive #Dec7 #2days Ì†ΩÌ≥∫ ‚ô° https://t.co/o5XYGqFFCs",FALSE,0,NA,2016-12-10 23:51:32,FALSE,NA,"807734524226326528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaraMissYou",5342,TRUE,FALSE,NA,NA
"25",".@IAMJHUD singing I Know Where I've Been was incredible. A song for the 60s is sadly as relevant as ever #HairsprayLive #BlackLivesMatter",FALSE,0,NA,2016-12-10 23:51:23,FALSE,NA,"807734486251212800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EatSleepTweet16",0,FALSE,FALSE,NA,NA
"26","RT @arianatortoday_: -NEW VIDEO- Ariana Grande making an ICONIC entrance &amp; performing 'You Can't Stop The Beat' on #HairsprayLive https://t‚Ä¶",FALSE,0,NA,2016-12-10 23:51:22,FALSE,NA,"807734485051645960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AriArmy_5SOS",16,TRUE,FALSE,NA,NA
"27","RT @JarettSays: ""I'm not throwing away my shot."" #HairsprayLive https://t.co/9lR6BTUmkE",FALSE,0,NA,2016-12-10 23:51:18,FALSE,NA,"807734467888484352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EllenGoddard95",48,TRUE,FALSE,NA,NA
"28","-NEW VIDEO- Ariana Grande making an ICONIC entrance &amp; performing 'You Can't Stop The Beat' on #HairsprayLive https://t.co/7OWEqKG3NI",FALSE,34,NA,2016-12-10 23:51:17,FALSE,NA,"807734464017235968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arianatortoday_",16,FALSE,FALSE,NA,NA
"29","RT @Jordan_Roth: ""You can't stop my happiness, cause I like the way I am!"" Sing for us all, @HarveyFierstein! #HairsprayLive",FALSE,0,NA,2016-12-10 23:51:11,FALSE,NA,"807734436758437888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Swifthvg",267,TRUE,FALSE,NA,NA
"30","RT @Z100NewYork: #Arianators @elvisduran + @ArianaGrande talk playing Penny in #HairsprayLive at last nights #Z100JingleBall WATCH: https:/‚Ä¶",FALSE,0,NA,2016-12-10 23:51:05,FALSE,NA,"807734411051630592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArianaPortugal",29,TRUE,FALSE,NA,NA
"31","RT @MaddieBaillio: John Waters ‚ô°
I just soaked up so much knowledge and can't wait to apply it ALL. #hairspraylive https://t.co/XDvr46kBtc",FALSE,0,NA,2016-12-10 23:50:55,FALSE,NA,"807734371306401796",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lauren_RDH",14,TRUE,FALSE,NA,NA
"32","RT @bocaIocks: Ariana Grande Pack ‚ô° Ask/Rt if you want (mbf) ‚ô¢ ~ale #HairsprayLive https://t.co/lTThAkVMWa",FALSE,0,NA,2016-12-10 23:50:10,FALSE,NA,"807734181484724224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","inspire_ing_you",70,TRUE,FALSE,NA,NA
"33","RT @ArianaGrande: ""full out!"" @jammyprod ‚ô° ‚ô° ‚ô° I love my #hairspraylive family with all my damn heart. what an‚Ä¶ https://t.co/E7ehTFHqpo",FALSE,0,NA,2016-12-10 23:50:09,FALSE,NA,"807734178246631424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaraMissYou",4954,TRUE,FALSE,NA,NA
"34","RT @DoveCameron: been in such an emotional state all day after last nights dream that was #hairspraylive. what a deep honor. feeling humble‚Ä¶",FALSE,0,NA,2016-12-10 23:50:01,FALSE,NA,"807734142138023937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rileysuperclutz",690,TRUE,FALSE,NA,NA
"35","RT @ArianaGrande: Tonight is the night #hairspraylive 8/7c on nbc ‚ô° Ì†ΩÌ≥∫I'm so proud of my friends and of everyone‚Ä¶ https://t.co/SRHJojSMcM",FALSE,0,NA,2016-12-10 23:49:46,FALSE,NA,"807734082159316992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaraMissYou",9268,TRUE,FALSE,NA,NA
"36","RT @Z100NewYork: #Arianators @elvisduran + @ArianaGrande talk playing Penny in #HairsprayLive at last nights #Z100JingleBall WATCH: https:/‚Ä¶",FALSE,0,NA,2016-12-10 23:49:33,FALSE,NA,"807734026027102214",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dangerousmoonl7",29,TRUE,FALSE,NA,NA
"37","RT @HairsprayLive: Give it up for our amazing #HairsprayLive cast! ‚ú® https://t.co/jiReh653AC",FALSE,0,NA,2016-12-10 23:49:25,FALSE,NA,"807733994703884288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dznruth",104,TRUE,FALSE,NA,NA
"38","RT @broadwaycom: Jennifer Hudson took us to church and more of your favorite #HairsprayLive performances: https://t.co/APUaPUusn2 https://t‚Ä¶",FALSE,0,NA,2016-12-10 23:49:18,FALSE,NA,"807733963468996608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lilsispuppylove",25,TRUE,FALSE,NA,NA
"39","I LOVE #HAIRSPRAYLIVE SO MUCH AND IM OBSESSED WITH THE MESSAGE Ì†ΩÌ≤óÌ†ΩÌ≤óÌ†ΩÌ≤ó",FALSE,0,NA,2016-12-10 23:49:17,FALSE,NA,"807733960059092992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","duttyweave",0,FALSE,FALSE,NA,NA
"40","RT @arianatortoday_: -NEW VIDEO- Ariana Grande during 'Mumma I'm A Big Girl Now' for #HairsprayLive https://t.co/8ntsa4SLnJ",FALSE,0,NA,2016-12-10 23:48:29,FALSE,NA,"807733758086512640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peedrovsb",9,TRUE,FALSE,NA,NA
"41","RT @g0ldenheart5: @ThomasSanders trying to be in the camera shot is the best thing Ì†ΩÌ∏Ç‚ù§
#HairsprayLive https://t.co/AlEUDigf1m",FALSE,0,NA,2016-12-10 23:48:20,FALSE,NA,"807733718337159168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FangirlyBug",117,TRUE,FALSE,NA,NA
"42","RT @Z100NewYork: #Arianators @elvisduran + @ArianaGrande talk playing Penny in #HairsprayLive at last nights #Z100JingleBall WATCH: https:/‚Ä¶",FALSE,0,NA,2016-12-10 23:48:07,FALSE,NA,"807733667091070977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","resjstforarjana",29,TRUE,FALSE,NA,NA
"43","RT @HairsprayLive: Give it up for our amazing #HairsprayLive cast! ‚ú® https://t.co/jiReh653AC",FALSE,0,NA,2016-12-10 23:47:59,FALSE,NA,"807733632056066048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annanephilim",104,TRUE,FALSE,NA,NA
"44","RT @ArianaTodayNet: Ariana talks playing Penny in #HairsprayLive with @elvisduran at #Z100JingleBall #iHeartJingleBall ‚ùÑÔ∏è (December 9) http‚Ä¶",FALSE,0,NA,2016-12-10 23:47:58,FALSE,NA,"807733627744231424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HOLYSHAG",85,TRUE,FALSE,NA,NA
"45","-NEW VIDEO- Ariana Grande and Jennifer Hudson performing in #HairsprayLive on December 7 https://t.co/2QMuZw3bAH",FALSE,19,NA,2016-12-10 23:47:53,FALSE,NA,"807733605715836928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arianatortoday_",6,FALSE,FALSE,NA,NA
"46","RT @arianatortoday_: -NEW VIDEO- Ariana Grande during 'Mumma I'm A Big Girl Now' for #HairsprayLive https://t.co/8ntsa4SLnJ",FALSE,0,NA,2016-12-10 23:47:42,FALSE,NA,"807733560274784256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","dinahxplosive",9,TRUE,FALSE,NA,NA
"47","RT @broadwaycom: That ""Mama, I'm A Big Girl Now‚Äù left us SHOOK #HairsprayLive https://t.co/2lQeGb0lmi",FALSE,0,NA,2016-12-10 23:47:25,FALSE,NA,"807733489688641537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EllenGoddard95",589,TRUE,FALSE,NA,NA
"48","RT @TheCarlosPena: Sending so much love to the #hairspraylive cast!! ""Today is the day of the show y'all"" I remember show day for #greaseli‚Ä¶",FALSE,0,NA,2016-12-10 23:47:12,FALSE,NA,"807733434290475008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShainelieMar_23",1079,TRUE,FALSE,NA,NA
"49","RT @HairsprayLive: .@IAMJHUD blew us away in #HairsprayLive! Ì†ºÌæ∂ Ì†ΩÌ≤ñ
https://t.co/Jfbco73Onr",FALSE,0,NA,2016-12-10 23:47:09,FALSE,NA,"807733424148492288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OfficiallStacy",12,TRUE,FALSE,NA,NA
"50","RT @ArianaGrande: Tonight is the night #hairspraylive 8/7c on nbc ‚ô° Ì†ΩÌ≥∫I'm so proud of my friends and of everyone‚Ä¶ https://t.co/SRHJojSMcM",FALSE,0,NA,2016-12-10 23:46:59,FALSE,NA,"807733382377537538",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itala_thayna",9268,TRUE,FALSE,NA,NA
"51","InStyle: See how the new #HairsprayLive cast stacks up against the original: https://t.co/ZsKpGQU4bV",FALSE,0,NA,2016-12-10 23:46:54,FALSE,NA,"807733359308865536",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","fashionquotes13",0,FALSE,FALSE,NA,NA
"52","RT @charlie__watson: RIP - Noreen, Doreen (2007) xx #HairsprayLive https://t.co/tM8xgr72CE",FALSE,0,NA,2016-12-10 23:46:52,FALSE,NA,"807733349636853760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScreamInTheAM",177,TRUE,FALSE,NA,NA
"53","RT @broadwaycom: Jennifer Hudson took us to church and more of your favorite #HairsprayLive performances: https://t.co/APUaPUusn2 https://t‚Ä¶",FALSE,0,NA,2016-12-10 23:46:45,FALSE,NA,"807733321035677697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DdollSweets",25,TRUE,FALSE,NA,NA
"54","RT @Z100NewYork: #Arianators @elvisduran + @ArianaGrande talk playing Penny in #HairsprayLive at last nights #Z100JingleBall WATCH: https:/‚Ä¶",FALSE,0,NA,2016-12-10 23:46:39,FALSE,NA,"807733296046149632",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","vibesofgrande",29,TRUE,FALSE,NA,NA
"55","#HairsprayLive was amazing. And such a great message at the right time.",FALSE,0,NA,2016-12-10 23:46:20,FALSE,NA,"807733217168158722",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnLyda",0,FALSE,FALSE,NA,NA
"56","@HarveyFierstein should have been Edna in the movie - the most perfect Edna ever #HairsprayLive",FALSE,1,"HarveyFierstein",2016-12-10 23:46:18,FALSE,NA,"807733207462543360","32169040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Markloveskylie",0,FALSE,FALSE,NA,NA
"57","RT @arianatortoday_: -NEW VIDEO- Ariana Grande during 'Mumma I'm A Big Girl Now' for #HairsprayLive https://t.co/8ntsa4SLnJ",FALSE,0,NA,2016-12-10 23:46:14,FALSE,NA,"807733193264791552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yuriuxx",9,TRUE,FALSE,NA,NA
"58","RT @broadwaycom: Jennifer Hudson took us to church and more of your favorite #HairsprayLive performances: https://t.co/APUaPUusn2 https://t‚Ä¶",FALSE,0,NA,2016-12-10 23:45:40,FALSE,NA,"807733047609147392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gabbybuckleyy",25,TRUE,FALSE,NA,NA
"59","RT @charlie__watson: RIP - Noreen, Doreen (2007) xx #HairsprayLive https://t.co/tM8xgr72CE",FALSE,0,NA,2016-12-10 23:45:39,FALSE,NA,"807733046346711041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","memelordbecca",177,TRUE,FALSE,NA,NA
"60","Watching #HairsprayLive - OMG Link's thighs!!!!! Excellent production - everyone is perfectly cast",FALSE,1,NA,2016-12-10 23:45:03,FALSE,NA,"807732895435673604",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Markloveskylie",0,FALSE,FALSE,NA,NA
"61","RT @HairsprayLive: We don't blame you! #HairsprayLive is worth re-watching: https://t.co/gH25XEkSXo https://t.co/mEeiCa9xmY",FALSE,0,NA,2016-12-10 23:44:49,FALSE,NA,"807732836681809920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chichiesx",27,TRUE,FALSE,NA,NA
"62","""Only fools turn their back on the gift of love."" Oh, Jennifer. #HairsprayLive",FALSE,0,NA,2016-12-10 23:44:35,FALSE,NA,"807732777550577664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iNeniSpencer",0,FALSE,FALSE,NA,NA
"63","RT @LizGillies: So proud of my little Penny and the entire #HairsprayLive cast!!",FALSE,0,NA,2016-12-10 23:44:34,FALSE,NA,"807732771791769601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","doubtsmg",2201,TRUE,FALSE,NA,NA
"64","RT @ArianaGrande: Tonight is the night #hairspraylive 8/7c on nbc ‚ô° Ì†ΩÌ≥∫I'm so proud of my friends and of everyone‚Ä¶ https://t.co/SRHJojSMcM",FALSE,0,NA,2016-12-10 23:44:06,FALSE,NA,"807732656808919040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AGButera19",9268,TRUE,FALSE,NA,NA
"65","RT @d0vetastic: Admit it. @DoveCameron was the Star of #hairspraylive",FALSE,0,NA,2016-12-10 23:43:59,FALSE,NA,"807732624047292416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","MYGODSOFOLYMPUS",4,TRUE,FALSE,NA,NA
"66","RT @awel_jones: Nobody will ever beat Zac Efron as Link Larkin #HairsprayLive",FALSE,0,NA,2016-12-10 23:43:50,FALSE,NA,"807732588110639107",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jbiebsbabeee",773,TRUE,FALSE,NA,NA
"67","RT @HairsprayLive: Love #HairsprayLive with all your heart? Relive your favorite moments now! Ì†ΩÌ≤ñ Ì†ºÌæ∂
DVD: https://t.co/jWJXs4piPu
CD: https://‚Ä¶",FALSE,0,NA,2016-12-10 23:43:35,FALSE,NA,"807732525799915520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pyonpyonusagi8",95,TRUE,FALSE,NA,NA
"68","RT @AnnaKendrick47: Can I please be J.Hud in a purple push-up bra when I grow up?? #HairsprayLive",FALSE,0,NA,2016-12-10 23:43:30,FALSE,NA,"807732502752296960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jt_diaz",744,TRUE,FALSE,NA,NA
"69","RT @nancy_doubledee: Is it just me or does Edna Turnblad sound exactly like the receptionist from monsters inc..... #HairsprayLive https://‚Ä¶",FALSE,0,NA,2016-12-10 23:43:28,FALSE,NA,"807732493436780545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","memelordbecca",272,TRUE,FALSE,NA,NA
"70","InStyle: See how the new #HairsprayLive cast stacks up against the original: https://t.co/OsGoWqDZfg",FALSE,0,NA,2016-12-10 23:43:25,FALSE,NA,"807732483265531904",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","HandbagFash",0,FALSE,FALSE,NA,NA
"71","RT @arianatortoday_: -NEW VIDEO- Ariana Grande performing #HairsprayLive's 'Without Love' https://t.co/rPPJJSrXvb",FALSE,0,NA,2016-12-10 23:42:58,FALSE,NA,"807732369784524800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yuriuxx",8,TRUE,FALSE,NA,NA
"72","RT @broadwaycom: Jennifer Hudson took us to church and more of your favorite #HairsprayLive performances: https://t.co/APUaPUusn2 https://t‚Ä¶",FALSE,0,NA,2016-12-10 23:42:41,FALSE,NA,"807732297126580224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SEMSOrch",25,TRUE,FALSE,NA,NA
"73","RT @livrudensky: nothing beats Zac Efron in #hairspray https://t.co/ljHwWWZ4eP #HairsprayLive",FALSE,0,NA,2016-12-10 23:42:23,FALSE,NA,"807732221411020800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JadeThirlwiall",750,TRUE,FALSE,NA,NA
"74","InStyle: See how the new #HairsprayLive cast stacks up against the original: https://t.co/B8uTtLZtje",FALSE,0,NA,2016-12-10 23:42:07,FALSE,NA,"807732154054705152",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","MotivationFash",0,FALSE,FALSE,NA,NA
"75","RT @arianatortoday_: -NEW VIDEO- Ariana Grande during 'Mumma I'm A Big Girl Now' for #HairsprayLive https://t.co/8ntsa4SLnJ",FALSE,0,NA,2016-12-10 23:41:39,FALSE,NA,"807732038388293632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xmoonvodka",9,TRUE,FALSE,NA,NA
"76","RT @HairsprayLive: Give it up for our incredible cast! #HairsprayLive https://t.co/ymPlvzvMti",FALSE,0,NA,2016-12-10 23:41:15,FALSE,NA,"807731938593308672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Swifthvg",355,TRUE,FALSE,NA,NA
"77","RT @izzyexe: OKAY LITTLE INEZ WITH THE VOCALS I'M SHOOK #HairsprayLive",FALSE,0,NA,2016-12-10 23:41:04,FALSE,NA,"807731890270572545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","osnapitzlills",112,TRUE,FALSE,NA,NA
"78","RT @TheCarlosPena: Sending so much love to the #hairspraylive cast!! ""Today is the day of the show y'all"" I remember show day for #greaseli‚Ä¶",FALSE,0,NA,2016-12-10 23:40:32,FALSE,NA,"807731757139296256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FerJa_04",1079,TRUE,FALSE,NA,NA
